Loan_ID,Gender,Dependents,Self_Employed,Applicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
CL_887093,0,2,0,24594.87,543220.1687,6,1,Approve
CL_500915,1,3,0,25850.87,474644.4068,3,0,Reject
CL_913172,0,0,0,21951.63,383121.9132,3,0,Reject
CL_173139,1,3,1,19315.68,401476.3184,9,0,Reject
CL_490026,1,3,0,19176.09,505017.5601,4,0,Reject
CL_602799,1,3,0,28177.33,728289.8366,7,1,Approve
CL_540634,1,2,0,28664.04,638750.6888,4,0,Reject
CL_685599,0,3,0,24238.32,679191.9837,23,1,Approve
CL_627990,0,3,0,15087.8,364077.4029,5,1,Approve
CL_236969,0,3,0,19104.83,365474.0272,3,0,Reject
CL_120713,0,3,0,21766.67,441087.3766,3,0,Reject
CL_888124,0,3,1,29588.53,625291.7953,3,1,Approve
CL_945116,0,0,0,27170.22,823311.7185,4,0,Reject
CL_402355,0,2,0,27018.56,436197.5674,7,0,Approve
CL_928184,0,1,1,17485.32,282747.9105,13,1,Approve
CL_876339,0,4,0,26472.31,503279.4101,3,1,Approve
CL_654042,0,3,0,18729.61,510052.6324,5,1,Approve
CL_869633,0,1,1,18937.98,459255.1395,10,0,Approve
CL_608349,0,3,0,15942.87,429909.5064,7,1,Approve
CL_474075,0,3,0,18521.71,406429.2106,5,1,Approve
CL_127538,0,2,0,16241.18,382186.6215,7,1,Approve
CL_375848,1,3,0,21129.96,341221.5939,13,1,Approve
CL_449533,1,3,0,22501.31,303404.8568,6,0,Reject
CL_9238,1,4,0,28261.89,356392.2129,4,1,Approve
CL_251681,0,1,0,27819.48,717120.538,5,1,Approve
CL_916472,1,0,0,28187.36,548993.503,3,0,Reject
CL_740649,1,3,0,22315.47,534052.6461,5,0,Approve
CL_437099,1,1,0,20804.4,451037.1889,18,0,Reject
CL_877063,0,1,0,27809,494845.6456,7,1,Approve
CL_982552,0,3,0,23267.49,283376.385,5,1,Approve
CL_393906,1,0,0,28881.96,610409.8405,9,0,Approve
CL_904365,1,2,0,21587.14,661109.7538,4,1,Reject
CL_20086,1,3,0,26519.76,597127.0748,3,0,Reject
CL_400311,1,2,0,27715.12,703008.7652,4,1,Approve
CL_219936,1,1,0,23575.26,335356.3912,12,1,Approve
CL_706557,1,0,0,27076.81,782683.052,6,1,Approve
CL_650417,0,3,1,21490.12,332104.8901,6,0,Reject
CL_999248,1,3,0,17163.94,212386.9474,3,1,Approve
CL_36745,0,2,0,20557.18,387361.5564,3,0,Reject
CL_306952,1,2,0,23886.38,442890.8363,15,1,Approve
CL_713659,0,0,0,29558.07,721891.8042,4,0,Reject
CL_567792,1,2,0,25702.49,672084.2239,5,1,Approve
CL_635803,1,1,1,21800.51,307902.1866,12,0,Approve
CL_806968,1,3,1,24910.29,621517.6077,10,1,Approve
CL_168533,0,3,0,27249.62,406325.195,12,1,Approve
CL_108796,0,3,0,26799.91,562988.8238,6,1,Approve
CL_411885,1,1,0,23671.77,504964.0333,4,0,Reject
CL_502215,1,1,0,28063.45,810208.8529,6,1,Approve
CL_809553,0,4,0,27169.9,585133.137,6,0,Reject
CL_346517,0,1,0,17845.57,335095.4262,5,1,Approve
CL_753858,0,2,0,17307.17,263841.3071,4,0,Reject
CL_863073,0,3,0,15041.79,428356.5491,4,0,Reject
CL_447374,0,1,0,22966.55,326006.4398,12,0,Reject
CL_402305,1,1,0,20496.68,256590.7693,10,0,Reject
CL_810720,1,2,0,19277.55,497740.0317,11,0,Reject
CL_924281,0,1,0,28286.96,534438.2252,5,1,Approve
CL_623179,1,1,0,23942.99,385468.0719,7,0,Approve
CL_642420,1,3,0,22564.12,440295.5288,8,0,Approve
CL_471080,1,1,0,29802.97,824038.5535,5,0,Reject
CL_911795,0,2,0,15712.38,428573.3241,5,0,Reject
CL_21223,1,0,0,23050.68,415979.158,4,1,Reject
CL_123722,0,2,0,15074.42,466843.9364,4,0,Reject
CL_585451,1,3,0,16794.31,424261.2035,11,0,Reject
CL_576241,1,0,0,16847.87,494215.4081,8,0,Approve
CL_207393,1,3,1,24699.79,584346.2903,10,1,Approve
CL_529405,0,3,0,24307.21,680473.2482,23,1,Approve
CL_554813,0,3,1,21659.66,273867.8472,2,1,Approve
CL_868150,1,3,0,28385.79,534282.3795,8,1,Approve
CL_512437,1,2,0,22135.33,471090.5612,4,1,Approve
CL_632214,1,2,0,20210.77,243775.0368,3,0,Reject
CL_720106,1,2,0,20803.65,516897.263,4,0,Reject
CL_537068,1,3,0,24335.37,503136.3649,3,1,Approve
CL_644040,0,0,0,22572.61,529724.6184,20,1,Approve
CL_778205,1,2,0,26330.09,494845.7023,4,1,Approve
CL_935590,1,1,0,24109.87,406553.8251,5,1,Approve
CL_953990,1,3,0,16335.64,417634.4724,4,1,Approve
CL_594387,0,3,0,24805.61,492113.2873,4,0,Reject
CL_837207,0,1,0,26470.96,335794.6508,4,1,Approve
CL_655117,0,1,0,17484,419821.8908,5,1,Approve
CL_541951,1,2,0,15976.65,386179.737,5,1,Approve
CL_947754,0,3,0,25328.06,589017.7333,4,0,Reject
CL_176253,1,4,0,23136.91,680870.7246,12,0,Reject
CL_849174,1,2,0,27780.46,853262.6194,5,0,Reject
CL_124052,1,2,0,16250.75,316672.7167,3,0,Reject
CL_151389,0,1,1,29865.38,661025.2782,18,1,Approve
CL_517949,1,2,0,22371.15,332781.8057,2,1,Approve
CL_860442,0,4,0,21221.26,568610.0924,4,1,Approve
CL_607453,0,2,0,23903.82,733430.8351,9,0,Reject
CL_652473,0,2,0,24690.22,364303.7086,12,1,Approve
CL_550317,1,3,0,29041.64,364146.8973,2,0,Reject
CL_689419,1,3,0,29610.52,747073.9083,7,1,Approve
CL_767557,1,1,0,26044.38,487290.3149,4,1,Reject
CL_243001,1,4,0,20708.07,290589.9796,2,1,Approve
CL_866273,1,1,0,23569.79,612822.058,4,1,Approve
CL_273736,1,3,0,16804.74,448484.6288,11,0,Reject
CL_356257,1,0,0,26495.86,493735.8935,3,1,Approve
CL_276303,1,0,0,19461.96,477629.2995,20,1,Approve
CL_310844,1,2,0,16992.92,370636.884,3,1,Approve
CL_233578,1,1,0,19859.73,257312.3736,2,1,Reject
CL_988747,1,4,0,26001.79,313522.7702,2,0,Reject
CL_236132,0,4,1,28395,534502.1529,5,1,Reject
CL_307428,1,1,1,19283.44,316103.1049,3,1,Approve
CL_5404,0,2,0,17077.62,298684.281,15,1,Approve
CL_270865,0,3,0,20825.98,574809.3919,23,0,Reject
CL_623957,1,3,1,20754.78,519506.9548,4,1,Approve
CL_580785,0,2,0,27867.24,687606.2294,3,1,Approve
CL_229246,1,1,0,27411.87,390090.6263,4,0,Reject
CL_508303,1,2,0,15885.12,244377.2229,3,0,Reject
CL_720522,1,0,0,25078.66,463282.2645,8,0,Reject
CL_192979,0,4,0,23943.12,553915.5392,6,1,Approve
CL_644531,0,3,0,22297.81,592862.5853,22,1,Approve
CL_165766,0,3,0,26118.64,698419.0975,7,1,Approve
CL_402349,0,1,0,16880.88,213276.9219,2,1,Approve
CL_388104,1,0,0,23253.31,483726.469,6,0,Reject
CL_717554,1,1,0,23453.18,372849.8414,13,1,Approve
CL_102958,0,4,0,28504.66,708020.2747,7,0,Reject
CL_141313,0,2,0,16981.3,255227.4152,3,1,Approve
CL_787607,0,4,0,25981.11,551851.036,3,1,Approve
CL_890438,1,1,0,17831.96,520981.7678,4,1,Approve
CL_902666,0,3,0,24384.55,494580.1126,17,1,Approve
CL_722737,0,4,1,16573.19,356701.5754,4,1,Approve
CL_314029,1,3,0,15387.14,266483.7346,14,0,Reject
CL_396373,1,0,1,20726.67,622832.0213,4,1,Approve
CL_262924,1,4,0,28735.89,638747.8151,4,1,Approve
CL_421265,0,4,1,20642.27,302366.7088,3,0,Reject
CL_375227,0,2,0,27985.5,618797.082,9,0,Reject
CL_594718,1,3,0,21128.32,436607.2841,6,0,Reject
CL_477624,0,0,0,27419.41,697547.5029,4,0,Reject
CL_775276,1,2,1,15977.81,319611.8194,8,0,Reject
CL_693996,0,0,0,25016.02,471401.6857,4,1,Approve
CL_15996,1,0,0,19956.44,297485.8478,4,0,Reject
CL_930174,1,3,0,24480.15,475925.8939,8,0,Reject
CL_968884,0,1,0,22382.27,545960.0647,5,1,Reject
CL_211481,0,2,0,17881.08,249649.5757,6,1,Approve
CL_55028,1,2,0,18237.03,478993.0534,4,1,Approve
CL_503657,1,2,0,17842.39,230948.9072,2,0,Reject
CL_227900,1,1,0,21126.28,320943.7807,2,1,Approve
CL_956157,0,1,0,21401.66,422265.3628,3,0,Reject
CL_484574,1,3,0,16587.77,304672.666,3,0,Reject
CL_625853,1,0,0,26433.36,673447.2744,11,1,Approve
CL_372121,0,1,0,24114.2,665860.2739,8,1,Approve
CL_42593,1,1,0,15349.21,219764.1188,2,1,Approve
CL_316854,0,3,0,21067.59,296081.1564,2,0,Reject
CL_434344,0,0,1,29777.78,493189.2901,2,1,Approve
CL_984208,1,2,0,17173.83,315945.2814,8,0,Reject
CL_27805,0,3,0,21883.49,422884.8583,8,0,Reject
CL_60992,0,0,0,24468.53,494002.3152,3,1,Approve
CL_228709,1,2,0,21341.61,658079.7789,13,1,Approve
CL_259608,1,0,0,17122.14,336457.6503,16,0,Reject
CL_644213,0,2,0,17186.46,310071.0305,3,1,Approve
CL_38892,1,1,0,23623.26,531218.6474,19,1,Approve
CL_158607,0,1,0,29729.7,888768.2404,5,0,Reject
CL_148582,1,2,0,18729.18,503616.9467,7,1,Approve
CL_696691,1,2,0,26184.27,570304.0224,5,1,Approve
CL_666944,1,4,0,29996.53,374886.301,2,1,Approve
CL_425312,1,2,0,24897.96,418652.8953,7,0,Approve
CL_79716,1,2,1,21604.75,444499.188,4,0,Reject
CL_958581,0,1,0,23908.46,340711.2228,6,1,Approve
CL_951906,0,3,0,15620.99,448226.3435,4,1,Approve
CL_280326,0,1,1,26416.89,580331.6748,5,0,Reject
CL_589252,0,1,0,17137.78,351152.2323,17,0,Reject
CL_586801,0,3,0,24283.5,395736.716,2,1,Approve
CL_491652,1,0,0,22441.31,296751.991,2,0,Reject
CL_523536,1,1,0,26427.43,436840.2352,14,0,Reject
CL_232289,1,3,0,18449.82,268519.2475,2,1,Approve
CL_984123,1,0,0,21781.99,278711.4884,2,1,Approve
CL_495531,1,3,0,27359.94,624896.2662,19,1,Approve
CL_650369,1,1,0,27299.82,397654.2863,6,1,Approve
CL_990293,0,0,0,29899.69,427859.7772,4,1,Approve
CL_8441,1,1,0,21822.99,442144.0497,8,1,Reject
CL_29093,0,2,1,25230.21,621338.0363,7,0,Reject
CL_264620,1,4,0,24232.95,465398.2077,4,1,Approve
CL_779926,1,1,0,20454.45,425837.8995,9,1,Approve
CL_188406,0,1,0,17468.92,238546.6642,3,0,Reject
CL_607320,1,1,0,28998.3,827149.3851,4,1,Approve
CL_819305,0,2,0,24894.38,446955.9446,15,1,Approve
CL_85029,0,3,0,27111.13,538580.0979,8,1,Approve
CL_827769,1,1,0,22145.77,522314.3718,3,1,Approve
CL_702353,0,2,0,23103.8,635290.1865,5,0,Reject
CL_658169,1,3,0,29337.05,387875.9182,3,0,Reject
CL_7807,1,3,0,17855.79,427271.097,4,1,Approve
CL_787737,1,2,0,20924.68,509122.2903,20,0,Reject
CL_660984,1,2,0,24297.49,524214.1416,4,1,Approve
CL_738162,1,2,0,26658.31,696554.2094,11,1,Approve
CL_756481,0,0,0,24472.78,479178.8888,16,0,Reject
CL_643508,1,4,0,27362.49,648845.8645,20,0,Reject
CL_711883,0,3,0,27630.63,716826.4399,5,1,Approve
CL_283637,1,1,0,23060.91,541468.8676,20,0,Reject
CL_944424,1,3,0,28859.92,806919.5291,12,0,Approve
CL_35597,0,1,0,26754.07,738926.4273,4,0,Reject
CL_385071,0,2,0,28586.13,821718.3423,6,0,Approve
CL_718740,0,3,1,16675.67,332398.5441,3,0,Reject
CL_227583,0,2,0,28032.57,732493.3862,11,0,Reject
CL_311766,0,0,0,19472.11,415040.3738,6,1,Approve
CL_65548,1,1,0,28905.91,748327.1021,5,0,Reject
CL_333468,0,0,0,20753.06,560659.0992,5,1,Approve
CL_718820,1,4,0,18427.07,303297.4026,5,0,Approve
CL_529581,0,1,0,22184.13,578457.3444,4,0,Reject
CL_176487,0,0,1,29453.68,427272.9857,2,1,Approve
CL_761349,1,3,0,19583.54,278956.4166,3,0,Reject
CL_715170,0,2,0,21124.98,336682.3153,13,1,Approve
CL_187682,0,0,0,29163.44,899025.5146,26,1,Approve
CL_423889,0,2,0,18440.54,498996.5671,5,0,Reject
CL_345323,1,3,0,26114.91,561886.1971,4,0,Reject
CL_425263,1,2,0,23290.08,480651.2327,3,1,Approve
CL_825715,1,2,0,24601.7,636978.598,22,0,Reject
CL_389984,1,2,0,23890.66,684950.5022,4,0,Reject
CL_873911,1,2,0,22866.87,490867.4855,18,1,Approve
CL_776488,1,3,0,24659.47,522274.1017,4,0,Reject
CL_431326,0,2,1,27609.43,472446.6517,3,0,Reject
CL_801785,0,1,0,18194.86,370289.9454,6,0,Reject
CL_30278,0,3,0,25138.29,666611.4674,6,1,Approve
CL_323018,1,3,0,22738.12,456294.9571,8,1,Approve
CL_314615,1,3,0,29146.06,440464.3201,2,0,Reject
CL_559960,0,3,0,26342.3,606454.4698,6,1,Approve
CL_150055,1,4,0,18997.06,587642.8531,4,1,Approve
CL_816449,0,0,0,29819.76,437163.4955,12,0,Reject
CL_270244,0,1,0,20076.21,383847.118,8,0,Reject
CL_615273,1,2,0,22575.72,395449.5708,7,0,Reject
CL_886121,0,0,0,16184.41,345368.7252,9,1,Approve
CL_749537,1,3,0,26666.91,374689.4236,12,1,Approve
CL_988155,0,2,0,24015.55,343559.8794,3,1,Approve
CL_642868,0,3,0,15647.52,346031.5051,3,0,Reject
CL_593945,0,3,0,18876.2,249108.898,4,1,Approve
CL_145053,0,3,0,15859.47,327221.6375,4,1,Approve
CL_338285,0,2,0,15830.98,395681.0508,7,1,Approve
CL_318761,1,0,0,16289.44,242614.2734,3,1,Approve
CL_967583,0,3,0,15628.78,204342.8686,3,0,Reject
CL_301233,0,0,1,15026.29,419175.4013,8,0,Reject
CL_322989,1,2,0,21098.36,427227.9223,3,0,Reject
CL_712533,1,3,0,15330.81,305503.5721,17,1,Approve
CL_3188,1,3,0,29071.78,652797.4818,19,0,Reject
CL_602063,1,0,0,23422.23,368083.1898,4,0,Approve
CL_950882,1,1,1,15634.87,221760.7569,6,0,Reject
CL_71990,0,3,0,24416.62,547111.5427,6,1,Approve
CL_486290,1,3,0,15960.58,213125.5406,11,1,Approve
CL_585483,0,2,0,26720.8,802988.1231,25,0,Reject
CL_955211,0,4,0,27867.81,475203.3594,7,0,Reject
CL_225829,1,3,0,20379.75,403555.8883,3,1,Approve
CL_196827,1,3,0,23534.39,672209.5006,8,0,Reject
CL_537570,1,3,0,23200.27,336376.2583,3,0,Reject
CL_165246,0,2,0,15543.18,370744.4746,5,0,Reject
CL_313986,1,2,0,19885.46,566321.7574,4,0,Reject
CL_980145,0,2,0,19109.27,328669.4301,7,1,Approve
CL_824846,0,4,0,15143.52,268552.9014,3,0,Reject
CL_942718,1,0,0,28616.01,600309.4268,3,0,Reject
CL_808074,0,4,1,19941.77,453345.3446,3,1,Reject
CL_507092,1,2,0,18459.18,380129.0164,4,1,Approve
CL_443772,1,2,0,19171.59,522584.4903,8,0,Reject
CL_381333,0,3,0,16922.01,374750.4597,4,0,Reject
CL_96576,1,3,1,20519.39,499785.0145,20,0,Approve
CL_655566,0,2,0,18823.17,315722.687,2,1,Approve
CL_683631,1,3,0,24004.23,440076.8505,8,0,Reject
CL_93795,1,3,1,17591.2,378508.7184,9,0,Reject
CL_295689,0,3,0,28730.01,763526.0677,4,1,Approve
CL_859482,0,2,1,15885.41,204797.5838,4,1,Approve
CL_231372,0,1,0,20839.97,458334.1519,6,0,Reject
CL_33541,1,0,0,21200.39,346670.2238,3,0,Reject
CL_758168,1,2,1,25766.98,733551.2978,5,1,Approve
CL_759458,0,2,0,26663.64,770344.1038,4,1,Approve
CL_439859,0,1,0,16837.07,509789.0223,4,1,Approve
CL_317552,1,4,0,16968.91,208508.1547,2,1,Approve
CL_777762,0,3,0,17700.24,252481.3104,2,1,Approve
CL_341857,0,1,0,29811.4,400734.4283,2,0,Reject
CL_979159,0,0,0,21078.63,504728.0906,20,1,Approve
CL_452886,1,3,0,16259.81,464261.9962,5,0,Reject
CL_801709,0,3,0,17896.06,442140.9318,7,1,Approve
CL_433641,0,2,0,21740.32,421063.5746,3,1,Approve
CL_899710,0,2,0,21974.34,599295.6704,11,0,Reject
CL_654900,1,0,0,25899.66,710606.8978,8,1,Approve
CL_677640,1,0,0,23760.89,448210.194,4,1,Approve
CL_408771,0,1,1,16755.71,379422.54,9,0,Approve
CL_300609,0,1,0,20241.34,359777.9921,4,0,Reject
CL_512002,1,2,0,23071.43,355796.2615,3,1,Approve
CL_452186,0,0,0,28902.48,790526.6228,8,1,Approve
CL_392288,1,2,0,23839.55,472919.159,17,0,Reject
CL_20711,0,2,0,27508.2,768494.0754,4,1,Reject
CL_299333,1,3,1,22237.73,300980.5777,11,1,Approve
CL_557278,1,1,0,20483.46,270416.1513,2,1,Approve
CL_147970,0,2,0,15461.42,305653.9849,16,0,Reject
CL_123123,1,2,0,16519.39,374060.8297,19,1,Approve
CL_215099,1,1,0,16785.36,292414.8215,7,0,Reject
CL_225890,1,2,0,25545.59,658995.6382,4,0,Reject
CL_317977,0,1,0,29041.37,360237.4809,2,1,Approve
CL_835877,0,1,0,16151.55,411936.3225,21,1,Approve
CL_762707,1,2,1,17908.62,408399.5379,4,0,Reject
CL_333186,0,2,0,26780.32,761814.0498,12,1,Approve
CL_92116,1,1,0,25934.51,616663.26,20,1,Approve
CL_725005,0,2,0,21217.84,255795.5823,3,1,Approve
CL_421404,1,1,0,28297.59,797556.3674,8,1,Approve
CL_971961,1,3,0,27315.72,649968.3331,7,1,Approve
CL_604605,1,4,0,18668.77,516144.163,6,0,Reject
CL_177783,1,2,0,29499.4,613936.8536,6,0,Reject
CL_366428,1,3,0,19809.53,480455.6253,5,0,Reject
CL_749198,1,2,0,19662.4,484511.8196,4,0,Reject
CL_838696,1,1,0,22865.83,277934.8958,10,0,Reject
CL_282839,1,3,0,26136.7,766576.6577,5,1,Reject
CL_439427,0,2,0,22894.92,557343.5467,20,1,Approve
CL_547520,1,2,0,23764.04,295878.2803,5,1,Approve
CL_782052,0,1,1,21337.41,575361.2887,6,0,Approve
CL_527061,1,4,0,19871.16,564040.2665,8,0,Reject
CL_769228,0,3,0,18691.91,413654.7933,3,0,Reject
CL_135418,0,2,1,28861.91,797190.405,5,0,Reject
CL_634874,1,1,0,15525.15,315635.4503,17,1,Approve
CL_793141,1,1,0,26310.97,757463.8461,5,1,Approve
CL_254693,0,1,0,29758.49,639884.2447,3,1,Approve
CL_925262,1,2,0,29844.44,508805.1924,5,0,Reject
CL_932736,0,3,0,22326.66,339389.1276,13,0,Reject
CL_387908,0,2,0,25874.98,659307.7337,21,0,Approve
CL_406297,0,1,0,19219.83,563426.9274,12,1,Approve
CL_450028,1,3,0,27049.11,822404.9363,13,1,Approve
CL_500001,0,0,0,21919.79,421262.4365,5,1,Approve
CL_362194,0,3,0,23811.55,502069.1126,18,0,Reject
CL_796494,0,2,0,18444.49,525615.1461,6,0,Reject
CL_47247,0,3,0,15912.43,291253.5243,4,0,Reject
CL_987232,1,3,0,26385.92,665890.9975,11,1,Approve
CL_992339,0,2,0,18254,440074.8482,3,0,Reject
CL_664130,0,2,0,23131.19,665323.5978,24,1,Approve
CL_469367,0,3,0,18332.69,416810.2262,6,1,Approve
CL_79182,0,2,0,28001.55,612137.5816,9,1,Approve
CL_31931,1,0,0,16449.29,348081.8018,9,1,Approve
CL_583060,0,4,0,27343.33,826827.4689,8,1,Approve
CL_950049,0,2,0,27491.82,512119.4052,8,0,Reject
CL_697074,1,4,0,15003.91,280467.2864,4,0,Reject
CL_350182,1,3,0,16091.05,295697.2332,3,1,Approve
CL_378940,0,1,0,18923.74,580940.8528,9,0,Approve
CL_378239,0,2,0,21518.57,382504.3511,7,0,Reject
CL_254877,1,3,0,20969.37,542403.7544,4,1,Approve
CL_563572,0,0,0,17609.93,310579.8753,3,0,Reject
CL_603334,1,0,0,16384.94,307072.186,16,1,Approve
CL_708808,1,1,0,16307.86,459574.9027,5,0,Reject
CL_352420,0,0,0,16625.5,386680.3644,4,1,Approve
CL_151056,1,3,0,26375.79,345849.7341,2,0,Reject
CL_697520,1,1,0,22506.02,477455.545,6,1,Approve
CL_210367,1,1,0,29623.84,909361.1495,13,0,Reject
CL_540985,0,2,1,22922.98,519186.6694,9,0,Reject
CL_165264,1,3,0,22904,676033.0704,5,1,Approve
CL_819399,1,2,0,28602.75,792375.0397,8,1,Approve
CL_94795,0,2,0,20941.41,277472.1221,2,0,Reject
CL_265595,1,4,0,27685.69,679652.1694,7,0,Approve
CL_127198,0,1,0,24612.15,332956.1636,3,0,Reject
CL_717118,1,0,1,22219.03,476779.5596,18,0,Reject
CL_750523,0,2,0,23745.87,316658.1056,6,0,Reject
CL_768058,0,4,0,26839.6,725979.5062,11,1,Approve
CL_991366,0,2,0,23984.22,325763.6552,3,0,Reject
CL_801642,1,2,0,27533.03,458844.3417,14,1,Approve
CL_830140,0,3,0,16559.61,235728.6356,4,0,Reject
CL_186351,0,0,0,22898.61,692149.2331,6,1,Approve
CL_308259,0,0,0,23178.6,331661.9582,2,0,Reject
CL_98774,0,3,0,25331.93,640997.7427,5,0,Reject
CL_10083,1,2,0,25876.3,618310.5267,7,1,Approve
CL_805583,0,2,0,15663.83,209674.9232,3,0,Approve
CL_374296,1,3,0,25897.95,367936.4627,2,0,Reject
CL_501921,1,3,1,23568.19,458575.2559,16,0,Reject
CL_38813,1,2,0,17922.2,476065.2832,6,1,Reject
CL_385310,1,1,1,29821.46,600578.536,3,1,Approve
CL_125602,1,3,0,18484.81,395346.2069,4,1,Approve
CL_602798,0,3,0,21930.96,646551.1275,8,1,Approve
CL_283510,0,1,0,24140.4,412503.3476,5,0,Reject
CL_770539,1,4,0,28256.09,509583.0393,5,0,Reject
CL_176389,1,1,1,16312.75,272326.3774,14,0,Reject
CL_56425,1,2,0,24616.22,735705.8106,8,0,Reject
CL_271337,0,1,0,25872.23,709410.8077,6,1,Approve
CL_817733,0,4,0,19551.88,275063.8261,12,1,Approve
CL_6552,1,4,0,25174.99,549393.3488,6,0,Reject
CL_11283,0,2,0,24328.05,590056.6811,3,0,Reject
CL_82657,0,0,0,18656.58,419154.0612,9,1,Approve
CL_66934,0,2,0,21159.7,606149.963,4,0,Reject
CL_58688,0,1,1,29252.27,353143.06,3,1,Approve
CL_585217,0,4,1,15870.2,432187.6634,4,1,Approve
CL_216559,0,2,0,28775.69,357904.5431,3,0,Reject
CL_979510,1,2,0,26219.9,566783.9363,9,1,Approve
CL_990490,0,2,0,29951.88,442205.6519,4,1,Approve
CL_108861,1,2,0,22349.25,646687.6194,12,0,Reject
CL_113986,0,1,0,24401.2,493185.6737,8,1,Approve
CL_826378,0,3,0,27439.14,392140.833,12,1,Approve
CL_742169,0,1,0,24656.05,384072.5785,4,0,Reject
CL_988167,1,0,0,22133.54,383265.5458,7,0,Reject
CL_274933,0,4,0,17968.03,319545.5158,15,0,Reject
CL_915090,0,3,0,15381.58,427696.6507,4,0,Reject
CL_903104,0,2,0,27599.07,456280.7054,14,0,Reject
CL_545347,1,1,0,24594.19,637547.8011,22,0,Approve
CL_709772,1,3,0,24284.1,538033.6452,4,0,Reject
CL_612810,1,2,0,15155.86,326711.212,4,0,Reject
CL_635949,0,3,0,15188.53,465945.3108,26,1,Approve
CL_842349,1,3,0,22198.94,434866.3846,3,1,Approve
CL_656073,0,1,0,15931.99,358748.8845,4,0,Reject
CL_744390,1,3,1,27401.25,396724.7994,12,0,Reject
CL_8082,1,1,1,21905.77,597680.7754,11,0,Reject
CL_543879,1,1,0,25191.63,306870.3989,2,1,Approve
CL_347625,0,0,0,24441.65,465082.3745,8,0,Approve
CL_912583,0,3,0,17211.19,241176.8037,12,0,Reject
CL_757207,1,3,0,29919.85,509163.5593,2,1,Approve
CL_798872,0,3,0,22796.44,544920.9561,10,1,Approve
CL_636079,0,1,0,23995.42,705845.3695,5,0,Reject
CL_335034,0,0,0,17899.99,472580.9152,11,0,Reject
CL_964972,1,1,0,19249.85,284501.8957,12,0,Reject
CL_902647,1,3,0,27246.6,498388.104,8,1,Approve
CL_846611,0,1,1,20214.03,305113.6852,3,1,Approve
CL_349110,0,2,0,17849.62,277085.8212,2,1,Approve
CL_394021,0,0,0,18809.08,356311.9945,16,0,Reject
CL_570982,1,2,0,27299.38,745293.1124,5,0,Reject
CL_382062,1,1,0,25077.45,708666.6441,6,1,Reject
CL_259306,1,2,1,17658.92,393884.4381,19,0,Reject
CL_331325,1,0,0,28606.04,446567.9807,3,1,Approve
CL_56256,0,2,0,18022.96,436044.6046,20,0,Reject
CL_786213,0,3,0,23990.43,461256.9222,3,0,Reject
CL_645006,0,3,0,15489.68,432205.7885,5,1,Approve
CL_523841,1,4,0,23485.79,462997.2522,5,1,Approve
CL_987979,1,2,0,29610.25,848990.8464,5,1,Approve
CL_335850,1,1,0,26890.62,698558.2989,4,1,Approve
CL_506044,1,0,0,27581.28,543391.1263,4,0,Reject
CL_865665,0,0,0,18854.23,304021.5674,13,0,Reject
CL_429713,0,4,0,18642.8,402361.9161,4,0,Reject
CL_561883,1,3,0,20182.36,517508.2919,11,1,Approve
CL_403152,1,1,0,21485.75,470406.0236,6,1,Approve
CL_185868,0,2,0,26829.9,345569.4409,3,0,Reject
CL_779595,1,4,0,18771.34,547873.544,5,0,Reject
CL_616529,1,0,0,28366.74,629986.8676,9,1,Approve
CL_358877,1,4,0,22490.99,493776.1428,3,1,Approve
CL_928366,1,1,0,28578.94,821456.1473,4,0,Reject
CL_436918,1,1,0,15756.79,340116.3291,6,1,Approve
CL_884907,0,2,1,22186.78,383111.9113,2,0,Reject
CL_134083,0,1,0,15861.35,399779.1903,4,0,Reject
CL_586549,1,1,0,20966.47,378426.1255,4,0,Reject
CL_541729,0,3,0,27029.06,521330.4077,8,1,Reject
CL_807005,0,3,1,20690.52,489602.883,3,1,Approve
CL_885091,1,1,0,17898.09,427589.515,3,1,Approve
CL_205807,0,0,0,20609.47,464641.6771,19,0,Reject
CL_710666,0,1,0,25468.49,727903.7506,24,0,Reject
CL_937575,1,3,0,26209.33,754488.8752,6,1,Approve
CL_146200,1,3,0,18587.19,239420.9252,3,0,Approve
CL_973223,1,2,0,27643.45,606747.8213,6,0,Reject
CL_49086,0,3,0,21930.61,591734.9502,22,0,Reject
CL_812941,0,2,1,29451.16,538284.2059,5,0,Reject
CL_683467,0,0,0,27169.77,396945.1126,2,1,Reject
CL_888206,1,0,0,16573.94,433826.0347,11,1,Approve
CL_457537,1,3,1,25516.14,417717.8118,14,0,Reject
CL_153767,0,3,0,27139.08,507620.9022,8,0,Reject
CL_203791,1,4,0,28699.03,636783.4372,18,0,Approve
CL_139949,0,3,0,18999.38,411078.4711,18,0,Reject
CL_339289,0,2,0,20926.21,558693.1332,11,0,Reject
CL_601033,0,3,0,23847.15,313380.447,5,1,Approve
CL_542613,0,2,0,20607.8,445353.8084,9,1,Approve
CL_892725,1,3,0,16125.16,418570.8859,5,0,Reject
CL_37961,0,3,0,29918.58,480354.9886,3,1,Approve
CL_770868,1,3,0,27855.76,614991.1112,9,1,Approve
CL_776669,0,0,0,23904.17,337665.0831,6,0,Reject
CL_309041,1,2,0,24727.79,303749.8559,3,0,Reject
CL_769232,0,0,0,21222.91,442212.3593,17,0,Reject
CL_226357,0,1,0,16717.32,445837.7366,22,1,Approve
